,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Sample_title,Sample_cell_line,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_cell_description,Sample_platform_id,Sample_instrument_model
10,SRR16195150,12/31/22 0:17,10/4/21 17:05,143923,20616183,143923,143,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16195/SRR16195150/SRR16195150.lite.1,SRX12479404,GSM5609627,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442955,SAMN22044702,simple,9606,Homo sapiens,GSM5609627,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,82C8BEB936E956CD8D27BC99B3AA23BA,1F2297D73C64C8F7E6945275229BF705,HUVEC+H9 scONEseq 009,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 009,GPL18573,Illumina NextSeq 500
11,SRR16195149,12/31/22 0:17,10/4/21 17:05,25206,3610256,25206,143,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195149/SRR16195149.lite.1,SRX12479405,GSM5609628,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442956,SAMN22044701,simple,9606,Homo sapiens,GSM5609628,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,51C15B7D0C76A822920339BF8E692FB3,E5B467C5E1E778FBBA6CCF06319308D2,HUVEC+H9 scONEseq 010,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 010,GPL18573,Illumina NextSeq 500
12,SRR16195148,12/31/22 0:17,10/4/21 17:05,27556,3947085,27556,143,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195148/SRR16195148.lite.1,SRX12479406,GSM5609629,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442957,SAMN22044700,simple,9606,Homo sapiens,GSM5609629,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,2F3714E2ADD73C04D287ADF9664C56C7,0B68AE82EB490069C879275F54E3C976,HUVEC+H9 scONEseq 011,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 011,GPL18573,Illumina NextSeq 500
13,SRR16195147,12/31/22 0:17,10/4/21 17:05,116671,16712919,116671,143,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195147/SRR16195147.lite.1,SRX12479407,GSM5609630,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442958,SAMN22044699,simple,9606,Homo sapiens,GSM5609630,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,7746165A97A28B0CADDD5DF0A1774ECC,BB69B9CF1A3D069B5FB2DC01A9AB4E98,HUVEC+H9 scONEseq 012,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 012,GPL18573,Illumina NextSeq 500
14,SRR16195146,12/31/22 0:17,10/4/21 17:05,1146970,164282685,1146970,143,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195146/SRR16195146.lite.1,SRX12479408,GSM5609631,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442959,SAMN22044698,simple,9606,Homo sapiens,GSM5609631,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,657B0BB4CAE22680B8F8034B479A5D1D,F1889F02E5517D73E978918D38963DFD,HUVEC+H9 scONEseq 013,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 013,GPL18573,Illumina NextSeq 500
15,SRR16195145,12/31/22 0:17,10/4/21 17:05,685689,98240452,685689,143,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195145/SRR16195145.lite.1,SRX12479409,GSM5609632,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442960,SAMN22044697,simple,9606,Homo sapiens,GSM5609632,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,2AEF42FA0B154334C02839B1FFCC46AD,3E7AD71954DBDF0F96417F81E90B440C,HUVEC+H9 scONEseq 014,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 014,GPL18573,Illumina NextSeq 500
16,SRR16195144,12/31/22 0:17,10/4/21 17:05,9188,1316516,9188,143,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195144/SRR16195144.lite.1,SRX12479410,GSM5609633,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442961,SAMN22044696,simple,9606,Homo sapiens,GSM5609633,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,66F103B865F98D1AE70E962D6027F197,184A17D31D1C4A83E78DE09A08FD0159,HUVEC+H9 scONEseq 015,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 015,GPL18573,Illumina NextSeq 500
17,SRR16195143,12/31/22 0:17,10/4/21 17:05,951415,136286128,951415,143,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195143/SRR16195143.lite.1,SRX12479411,GSM5609634,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442962,SAMN22044695,simple,9606,Homo sapiens,GSM5609634,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,14A01D8D687F2E7129095A6AE9935299,CB87F11DC813654DEC2CC9BD2F861057,HUVEC+H9 scONEseq 016,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 016,GPL18573,Illumina NextSeq 500
18,SRR16195142,12/31/22 0:17,10/4/21 17:05,1442617,206611311,1442617,143,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16195/SRR16195142/SRR16195142.lite.1,SRX12479412,GSM5609635,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442964,SAMN22044694,simple,9606,Homo sapiens,GSM5609635,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,0E16CA6D4F754CDC074485B780A166F6,BB9EFD679EB9B2FE6F5F22F926240364,HUVEC+H9 scONEseq 017,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 017,GPL18573,Illumina NextSeq 500
19,SRR16195141,12/31/22 0:17,10/4/21 17:05,1561134,223629781,1561134,143,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195141/SRR16195141.lite.1,SRX12479413,GSM5609636,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442963,SAMN22044693,simple,9606,Homo sapiens,GSM5609636,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,6A09E3EAAB7C460076978DE8EF4C9C73,E1187C321929B74E2E4002800AFCF6EC,HUVEC+H9 scONEseq 018,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 018,GPL18573,Illumina NextSeq 500
20,SRR16195140,12/31/22 0:17,10/4/21 17:05,1463439,209610759,1463439,143,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195140/SRR16195140.lite.1,SRX12479414,GSM5609637,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442965,SAMN22044692,simple,9606,Homo sapiens,GSM5609637,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,90B85DECA5D43920B4B68E0D71427392,3002F6F0A7D7AF0EAC596909CBF510C9,HUVEC+H9 scONEseq 019,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 019,GPL18573,Illumina NextSeq 500
21,SRR16195139,12/31/22 0:17,10/4/21 17:05,1410385,202023229,1410385,143,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195139/SRR16195139.lite.1,SRX12479415,GSM5609638,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442966,SAMN22044691,simple,9606,Homo sapiens,GSM5609638,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,DC0F86A72D2E197CCD7BC312DC7FC2D1,03F5F6D594A4B82C162D1EBC60CA118C,HUVEC+H9 scONEseq 020,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 020,GPL18573,Illumina NextSeq 500
22,SRR16195138,12/31/22 0:17,10/4/21 17:05,1392260,199470195,1392260,143,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195138/SRR16195138.lite.1,SRX12479416,GSM5609639,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442967,SAMN22044690,simple,9606,Homo sapiens,GSM5609639,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,D500D5A15018C42C30D46004C392462A,56F30B6EB7DFFA4612B858596B57CE85,HUVEC+H9 scONEseq 021,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 021,GPL18573,Illumina NextSeq 500
23,SRR16195137,12/31/22 0:17,10/4/21 17:05,1247804,178744158,1247804,143,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195137/SRR16195137.lite.1,SRX12479417,GSM5609640,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442968,SAMN22044689,simple,9606,Homo sapiens,GSM5609640,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,B593AA3C7774334A4D6388AE795CFCAF,0DB20EDF467A1A1D2EF3C72D53746D24,HUVEC+H9 scONEseq 022,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 022,GPL18573,Illumina NextSeq 500
24,SRR16195136,12/31/22 0:17,10/4/21 17:05,1384390,198319671,1384390,143,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195136/SRR16195136.lite.1,SRX12479418,GSM5609641,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442969,SAMN22044688,simple,9606,Homo sapiens,GSM5609641,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,2F05B4984A4CD7A018581F37E1010555,EE8DC24FBA56332E2A5C9320E72D70D3,HUVEC+H9 scONEseq 023,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 023,GPL18573,Illumina NextSeq 500
25,SRR16195135,12/31/22 0:17,10/4/21 17:05,1321940,189360540,1321940,143,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16195/SRR16195135/SRR16195135.lite.1,SRX12479419,GSM5609642,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442970,SAMN22044687,simple,9606,Homo sapiens,GSM5609642,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,4B67B2E109D267DCEFD8E4F30E08B3A0,F34B1E393BFC46F8E58C1F1BDD2F5FDD,HUVEC+H9 scONEseq 024,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 024,GPL18573,Illumina NextSeq 500
26,SRR16195134,12/31/22 0:17,10/4/21 17:05,1094814,156777744,1094814,143,64,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195134/SRR16195134.lite.1,SRX12479420,GSM5609643,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442971,SAMN22044686,simple,9606,Homo sapiens,GSM5609643,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,AFC62723DA716B58A5A0A084D8AEAA5A,603FB9F479933CC3BBC01BA6F18C8ECB,HUVEC+H9 scONEseq 025,HUVEC+H9 cell line co-culture,other,transcriptomic,OTHER,Normal single cell 025,GPL18573,Illumina NextSeq 500
27,SRR16195133,12/31/22 0:17,10/4/21 17:06,4171602,624250992,4171602,149,265,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16195/SRR16195133/SRR16195133.lite.1,SRX12479421,GSM5609716,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442972,SAMN22044613,simple,9606,Homo sapiens,GSM5609716,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,D57E9012FEE48652116A24315D38F5BB,546315102C2541918BB87A3EC79AD559,NPC43 scONEseq 031,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 031,GPL18573,Illumina NextSeq 500
28,SRR16195132,12/31/22 0:17,10/4/21 17:06,3460791,518319330,3460791,149,220,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195132/SRR16195132.lite.1,SRX12479422,GSM5609717,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442973,SAMN22044612,simple,9606,Homo sapiens,GSM5609717,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,BEFAD17CD85A498F20CFCB0876601278,454CA5BEB467A87D58922784D0717635,NPC43 scONEseq 032,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 032,GPL18573,Illumina NextSeq 500
29,SRR16195131,12/31/22 0:17,10/4/21 17:06,3404148,510149061,3404148,149,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195131/SRR16195131.lite.1,SRX12479423,GSM5609718,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442974,SAMN22044611,simple,9606,Homo sapiens,GSM5609718,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,490B893AC62C6B231307E3BFA822F5E8,9690456BC200A58185826E388A5E59F8,NPC43 scONEseq 033,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 033,GPL18573,Illumina NextSeq 500
30,SRR16195130,12/31/22 0:17,10/4/21 17:06,2832285,424686975,2832285,149,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195130/SRR16195130.lite.1,SRX12479424,GSM5609719,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442976,SAMN22044610,simple,9606,Homo sapiens,GSM5609719,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,90116F4CBEFF3114F386B06CDE821F40,AB231407C0989292DE0659C73036705F,NPC43 scONEseq 034,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 034,GPL18573,Illumina NextSeq 500
31,SRR16195129,12/31/22 0:17,10/4/21 17:06,3749785,562626938,3749785,150,239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195129/SRR16195129.lite.1,SRX12479425,GSM5609720,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442975,SAMN22044609,simple,9606,Homo sapiens,GSM5609720,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,1B414D2FA0EF3819CCCB8D2E2F8A38DC,4217CED32F5C82ACA5BB393E3348C6A8,NPC43 scONEseq 035,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 035,GPL18573,Illumina NextSeq 500
32,SRR16195128,12/31/22 0:17,10/4/21 17:06,2550464,382481461,2550464,149,162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195128/SRR16195128.lite.1,SRX12479426,GSM5609721,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442977,SAMN22044608,simple,9606,Homo sapiens,GSM5609721,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,73833EFC2696CD2B8350F767D27A126A,69D0E62DE8BE7280838EBDE2FE1B1F7E,NPC43 scONEseq 036,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 036,GPL18573,Illumina NextSeq 500
33,SRR16195127,12/31/22 0:17,10/4/21 17:06,2211456,331655145,2211456,149,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195127/SRR16195127.lite.1,SRX12479427,GSM5609722,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442978,SAMN22044607,simple,9606,Homo sapiens,GSM5609722,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,9CFD702BB7FE4E4C263872A6B93397E9,93A88A5FDBC44883CDBDAEC52FA84989,NPC43 scONEseq 037,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 037,GPL18573,Illumina NextSeq 500
34,SRR16195126,12/31/22 0:17,10/4/21 17:06,2030702,304734639,2030702,150,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195126/SRR16195126.lite.1,SRX12479428,GSM5609723,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442979,SAMN22044606,simple,9606,Homo sapiens,GSM5609723,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,C5C789034B409ADB5E2C527C29F6F25E,7981808BC87C83CC8F45371509742CC3,NPC43 scONEseq 038,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 038,GPL18573,Illumina NextSeq 500
35,SRR16195125,12/31/22 0:17,10/4/21 17:06,3421480,512845310,3421480,149,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195125/SRR16195125.lite.1,SRX12479429,GSM5609724,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442980,SAMN22044605,simple,9606,Homo sapiens,GSM5609724,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,6160144EE0AF2FB28B1C85D4DF3EB914,4ADABFDFC72873B618DE2B41881477F3,NPC43 scONEseq 039,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 039,GPL18573,Illumina NextSeq 500
36,SRR16195124,12/31/22 0:17,10/4/21 17:05,1713750,256772647,1713750,149,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195124/SRR16195124.lite.1,SRX12479430,GSM5609725,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442981,SAMN22044604,simple,9606,Homo sapiens,GSM5609725,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,736B721B87C9FEE0DBCF758A85206F10,A3373AA0A137FFC2F6A252E90D8CB598,NPC43 scONEseq 040,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 040,GPL18573,Illumina NextSeq 500
37,SRR16195123,12/31/22 0:17,10/4/21 17:07,4547154,680520948,4547154,149,289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195123/SRR16195123.lite.1,SRX12479431,GSM5609726,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442982,SAMN22044603,simple,9606,Homo sapiens,GSM5609726,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,0B1320A1F3AF2E880509B0C3769440C9,E5DB80706791777FEC35D58809AE01ED,NPC43 scONEseq 041,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 041,GPL18573,Illumina NextSeq 500
38,SRR16195122,12/31/22 0:17,10/4/21 17:06,3641272,545572042,3641272,149,229,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195122/SRR16195122.lite.1,SRX12479432,GSM5609727,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442983,SAMN22044602,simple,9606,Homo sapiens,GSM5609727,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,5931991168D5847213C6D07E642D1295,8E870AC82449A57794EA6F31E1C241CF,NPC43 scONEseq 042,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 042,GPL18573,Illumina NextSeq 500
39,SRR16195121,12/31/22 0:17,10/4/21 17:06,2861554,429415390,2861554,150,182,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195121/SRR16195121.lite.1,SRX12479433,GSM5609728,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442985,SAMN22044601,simple,9606,Homo sapiens,GSM5609728,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A514A08E10FBE2AE2B522261576AD7F8,2E43BD963EE09A4F40A2890889B8040A,NPC43 scONEseq 043,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 043,GPL18573,Illumina NextSeq 500
40,SRR16195120,12/31/22 0:17,10/4/21 17:06,4379080,656080685,4379080,149,278,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195120/SRR16195120.lite.1,SRX12479434,GSM5609729,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442984,SAMN22044600,simple,9606,Homo sapiens,GSM5609729,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,B85AB2F139A7717C7B41A950DCBA52EF,9A89403A3234A06BA645DF5E29EE1B98,NPC43 scONEseq 044,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 044,GPL18573,Illumina NextSeq 500
41,SRR16195119,12/31/22 0:17,10/4/21 17:06,3854020,577518240,3854020,149,244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195119/SRR16195119.lite.1,SRX12479435,GSM5609730,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442986,SAMN22044599,simple,9606,Homo sapiens,GSM5609730,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,3FC3DBF2D6F56598A05DB52AE2B3888F,AA057A81AAFB33D2D38D6D4797D0052D,NPC43 scONEseq 045,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 045,GPL18573,Illumina NextSeq 500
42,SRR16195118,12/31/22 0:17,10/4/21 17:06,3766343,564032678,3766343,149,239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195118/SRR16195118.lite.1,SRX12479436,GSM5609731,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442987,SAMN22044598,simple,9606,Homo sapiens,GSM5609731,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,F1DAF8EEBBD118A3D72F7FAEE74DE39C,A6F0E4A058B1B1D97F6BCC5995B68EEF,NPC43 scONEseq 046,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 046,GPL18573,Illumina NextSeq 500
43,SRR16195117,12/31/22 0:17,10/4/21 17:06,4827054,723277307,4827054,149,306,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195117/SRR16195117.lite.1,SRX12479437,GSM5609732,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10442988,SAMN22044597,simple,9606,Homo sapiens,GSM5609732,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,AB2241D43CBF7A4D505D72C90D243D01,534982C301908D0F35808EE4E3A3FBD6,NPC43 scONEseq 047,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 047,GPL18573,Illumina NextSeq 500
